Timestamp,Joy_LY,Joy_RY,Left_Speed,Right_Speed,Distance
2025-01-15 17:35:01,0,0,0,0,1.19
2025-01-15 17:35:01,0,0,0,0,1.19
2025-01-15 17:35:01,0,0,0,0,1.19
2025-01-15 17:35:01,0,0,0,0,1.19
2025-01-15 17:35:02,0,0,0,0,1.19
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:02,0,0,0,0,1.20
2025-01-15 17:35:03,0,0,0,0,1.20
2025-01-15 17:35:03,0,1,0,0,1.20
2025-01-15 17:35:03,17,100,0,0,1.19
2025-01-15 17:35:03,100,100,16,99,1.19
2025-01-15 17:35:03,100,100,99,99,1.20
2025-01-15 17:35:03,100,100,99,99,1.19
2025-01-15 17:35:03,8,100,99,99,1.19
2025-01-15 17:35:03,-12,100,7,99,1.18
2025-01-15 17:35:03,-25,100,-12,99,1.17
2025-01-15 17:35:03,0,0,-25,99,1.15
2025-01-15 17:35:04,0,0,0,0,1.13
2025-01-15 17:35:04,0,0,0,0,1.11
2025-01-15 17:35:04,0,0,0,0,1.10
2025-01-15 17:35:04,0,0,0,0,1.09
2025-01-15 17:35:04,0,0,0,0,1.08
2025-01-15 17:35:04,0,0,0,0,1.08
2025-01-15 17:35:04,0,0,0,0,1.07
2025-01-15 17:35:04,0,0,0,0,1.06
2025-01-15 17:35:04,0,0,0,0,1.06
2025-01-15 17:35:04,0,0,0,0,1.07
2025-01-15 17:35:05,0,0,0,0,1.06
2025-01-15 17:35:05,0,0,0,0,1.06
2025-01-15 17:35:05,0,0,0,0,1.06
2025-01-15 17:35:05,0,0,0,0,1.07
2025-01-15 17:35:05,0,0,0,0,1.06
2025-01-15 17:35:05,0,0,0,0,-0.00
2025-01-15 17:35:05,0,0,0,0,-0.00
2025-01-15 17:35:05,0,0,0,0,-0.00
2025-01-15 17:35:05,100,-99,0,0,-0.00
2025-01-15 17:35:05,100,-99,100,-99,-0.00
2025-01-15 17:35:06,100,-99,100,-99,-0.00
2025-01-15 17:35:06,100,-99,100,-99,-0.00
2025-01-15 17:35:06,100,-99,100,-99,1.01
2025-01-15 17:35:06,100,-99,95,-99,0.98
2025-01-15 17:35:06,-87,0,94,-99,0.98
2025-01-15 17:35:06,-99,0,-87,0,0.97
2025-01-15 17:35:06,-99,0,-99,0,0.96
2025-01-15 17:35:06,-99,100,-99,0,0.96
2025-01-15 17:35:06,-99,100,-99,92,0.96
2025-01-15 17:35:06,-99,100,-99,93,0.96
2025-01-15 17:35:07,-99,100,-99,92,0.96
2025-01-15 17:35:07,-99,87,-99,92,0.96
2025-01-15 17:35:07,0,0,-99,80,0.96
2025-01-15 17:35:07,0,0,0,0,0.96
2025-01-15 17:35:07,-99,-99,0,0,0.95
2025-01-15 17:35:07,-99,-99,-99,-99,0.95
2025-01-15 17:35:07,-99,-99,-99,-99,0.96
2025-01-15 17:35:07,-99,-99,-99,-99,0.96
2025-01-15 17:35:07,-99,-99,-99,-99,0.96
2025-01-15 17:35:07,-99,-99,-99,-99,0.97
2025-01-15 17:35:08,-96,-99,-99,-99,0.99
2025-01-15 17:35:08,0,-99,-96,-99,1.01
2025-01-15 17:35:08,0,0,0,-99,1.04
2025-01-15 17:35:08,0,0,0,0,1.08
2025-01-15 17:35:08,100,-99,0,0,1.10
2025-01-15 17:35:08,87,-81,98,-99,1.12
2025-01-15 17:35:08,0,0,85,-81,1.14
2025-01-15 17:35:08,0,0,0,0,1.17
2025-01-15 17:35:08,0,0,0,0,1.20
2025-01-15 17:35:08,-11,100,-11,99,1.20
2025-01-15 17:35:09,-99,100,-99,99,1.22
2025-01-15 17:35:09,-98,100,-98,99,1.23
2025-01-15 17:35:09,0,100,0,99,1.24
2025-01-15 17:35:09,0,100,0,99,1.25
2025-01-15 17:35:09,0,0,0,0,1.26
2025-01-15 17:35:09,0,0,0,0,1.26
2025-01-15 17:35:09,0,0,0,0,1.26
2025-01-15 17:35:09,0,0,0,0,1.26
2025-01-15 17:35:09,0,0,0,0,1.27
2025-01-15 17:35:09,0,0,0,0,1.27
2025-01-15 17:35:10,0,0,0,0,1.27
2025-01-15 17:35:10,0,0,0,0,1.27
2025-01-15 17:35:10,0,0,0,0,1.27
2025-01-15 17:35:10,0,0,0,0,1.27
2025-01-15 17:35:10,0,0,0,0,1.27
2025-01-15 17:35:10,0,0,0,0,1.27
2025-01-15 17:35:10,0,0,0,0,1.28
2025-01-15 17:35:10,0,0,0,0,1.28
2025-01-15 17:35:10,0,0,0,0,1.28
2025-01-15 17:35:10,0,0,0,0,1.28
2025-01-15 17:35:11,0,0,0,0,1.28
2025-01-15 17:35:11,0,0,0,0,1.28
2025-01-15 17:35:11,0,0,0,0,1.28
2025-01-15 17:35:11,0,0,0,0,1.28
2025-01-15 17:35:11,0,0,0,0,1.28
2025-01-15 17:35:11,0,0,0,0,1.29
2025-01-15 17:35:11,0,0,0,0,1.29
2025-01-15 17:35:11,0,0,0,0,1.29
2025-01-15 17:35:11,0,0,0,0,1.29
2025-01-15 17:35:11,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:12,0,0,0,0,1.29
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:35:13,0,0,0,0,1.30
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:09,0,0,0,0,1.21
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.21
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.21
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:10,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.21
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.22
2025-01-15 17:36:11,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,0,0,0,0,1.21
2025-01-15 17:36:12,10,20,9,19,1.21
2025-01-15 17:36:12,100,100,99,99,1.21
2025-01-15 17:36:12,100,100,99,99,1.21
2025-01-15 17:36:12,100,100,99,99,1.20
2025-01-15 17:36:12,100,100,99,99,1.19
2025-01-15 17:36:12,100,100,99,99,1.17
2025-01-15 17:36:13,100,100,99,99,1.15
2025-01-15 17:36:13,100,100,98,98,1.12
2025-01-15 17:36:13,100,100,98,98,1.12
2025-01-15 17:36:13,100,-99,97,-99,1.08
2025-01-15 17:36:13,100,-99,97,-99,1.05
2025-01-15 17:36:13,100,-99,97,-99,1.02
2025-01-15 17:36:13,100,-99,96,-99,0.99
2025-01-15 17:36:13,100,100,94,94,0.97
2025-01-15 17:36:13,100,100,93,93,0.95
2025-01-15 17:36:13,100,100,92,92,0.92
2025-01-15 17:36:14,100,100,90,90,0.89
2025-01-15 17:36:14,100,100,86,86,0.86
2025-01-15 17:36:14,100,100,82,82,0.82
2025-01-15 17:36:14,100,100,76,76,0.78
2025-01-15 17:36:14,100,100,69,69,0.74
2025-01-15 17:36:14,100,100,58,58,0.70
2025-01-15 17:36:14,100,100,48,48,0.70
2025-01-15 17:36:14,100,100,39,39,0.66
2025-01-15 17:36:14,100,100,30,30,0.62
2025-01-15 17:36:14,100,100,24,24,0.59
2025-01-15 17:36:15,100,100,17,17,0.55
2025-01-15 17:36:15,100,100,17,17,0.51
2025-01-15 17:36:15,100,100,12,12,0.47
2025-01-15 17:36:15,100,100,9,9,0.43
2025-01-15 17:36:15,100,100,6,6,0.40
2025-01-15 17:36:15,100,100,4,4,0.37
2025-01-15 17:36:15,100,100,3,3,0.34
2025-01-15 17:36:15,100,100,2,2,0.31
2025-01-15 17:36:15,100,100,2,2,0.29
2025-01-15 17:36:15,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.29
2025-01-15 17:36:16,100,100,1,1,0.18
2025-01-15 17:36:16,100,100,0,0,0.16
2025-01-15 17:36:16,100,100,0,0,0.14
2025-01-15 17:36:16,100,100,0,0,0.13
2025-01-15 17:36:17,100,100,0,0,0.12
2025-01-15 17:36:17,100,100,0,0,0.11
2025-01-15 17:36:17,100,100,0,0,0.10
2025-01-15 17:36:17,100,100,0,0,0.09
2025-01-15 17:36:17,100,100,0,0,0.09
2025-01-15 17:36:17,100,100,0,0,0.09
2025-01-15 17:36:17,100,100,0,0,0.07
2025-01-15 17:36:17,43,100,0,0,0.07
2025-01-15 17:36:17,-99,100,-99,0,0.07
2025-01-15 17:36:17,-99,100,-99,0,0.06
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,100,-99,0,0.05
2025-01-15 17:36:18,-99,-75,-99,-75,0.05
2025-01-15 17:36:18,-99,-99,-99,-99,0.06
2025-01-15 17:36:18,-99,-99,-99,-99,0.06
2025-01-15 17:36:18,-99,-99,-99,-99,0.06
2025-01-15 17:36:19,90,38,0,0,0.06
2025-01-15 17:36:19,100,100,0,0,0.08
2025-01-15 17:36:19,100,100,0,0,0.10
2025-01-15 17:36:19,100,100,0,0,0.11
2025-01-15 17:36:19,100,100,0,0,0.11
2025-01-15 17:36:19,100,100,0,0,0.12
2025-01-15 17:36:19,100,100,0,0,0.12
2025-01-15 17:36:19,100,100,0,0,0.13
2025-01-15 17:36:19,100,100,0,0,0.14
2025-01-15 17:36:19,100,100,0,0,0.14
2025-01-15 17:36:20,100,-95,0,-95,0.14
2025-01-15 17:36:20,100,-99,0,-99,0.15
2025-01-15 17:36:20,100,-99,0,-99,0.15
2025-01-15 17:36:20,100,-99,0,-99,0.16
2025-01-15 17:36:20,100,-31,0,-31,0.17
2025-01-15 17:36:20,100,100,0,0,0.19
2025-01-15 17:36:20,100,100,0,0,0.21
2025-01-15 17:36:20,100,100,0,0,0.23
2025-01-15 17:36:20,100,100,1,1,0.24
2025-01-15 17:36:20,100,100,1,1,0.25
2025-01-15 17:36:21,100,100,1,1,0.26
2025-01-15 17:36:21,100,100,1,1,0.28
2025-01-15 17:36:21,100,100,1,1,0.28
2025-01-15 17:36:21,100,100,1,1,0.29
2025-01-15 17:36:21,100,100,1,1,0.30
2025-01-15 17:36:21,100,100,1,1,0.30
2025-01-15 17:36:21,100,100,1,1,0.31
2025-01-15 17:36:21,100,100,2,2,0.32
2025-01-15 17:36:21,100,100,2,2,0.32
2025-01-15 17:36:21,100,100,2,2,0.33
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.34
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:22,100,100,2,2,0.35
2025-01-15 17:36:23,100,100,2,2,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,100,3,3,0.35
2025-01-15 17:36:23,100,91,3,2,0.36
2025-01-15 17:36:23,-99,-99,-99,-99,0.36
2025-01-15 17:36:23,-99,-99,-99,-99,0.36
2025-01-15 17:36:24,-99,-99,-99,-99,0.36
2025-01-15 17:36:24,-99,-99,-99,-99,0.38
2025-01-15 17:36:24,-99,-99,-99,-99,0.40
2025-01-15 17:36:24,3,-70,0,-70,0.44
2025-01-15 17:36:24,100,100,10,10,0.48
2025-01-15 17:36:24,100,100,14,14,0.52
2025-01-15 17:36:24,100,100,18,18,0.55
2025-01-15 17:36:24,100,100,22,22,0.58
2025-01-15 17:36:24,100,100,22,22,0.60
2025-01-15 17:36:24,100,100,26,26,0.61
2025-01-15 17:36:25,100,100,29,29,0.62
2025-01-15 17:36:25,100,100,32,32,0.64
2025-01-15 17:36:25,100,100,34,34,0.64
2025-01-15 17:36:25,100,100,35,35,0.64
2025-01-15 17:36:25,100,100,36,36,0.64
2025-01-15 17:36:25,100,100,36,36,0.65
2025-01-15 17:36:25,100,100,36,36,0.65
2025-01-15 17:36:25,100,100,36,36,0.65
2025-01-15 17:36:25,100,100,36,36,0.65
2025-01-15 17:36:25,100,100,36,36,0.65
2025-01-15 17:36:26,100,100,36,36,0.65
2025-01-15 17:36:26,100,100,36,36,0.65
2025-01-15 17:36:26,100,100,36,36,0.65
2025-01-15 17:36:26,100,100,36,36,0.65
2025-01-15 17:36:26,12,0,4,0,0.65
2025-01-15 17:36:26,-58,0,-58,0,0.65
2025-01-15 17:36:26,-99,-99,-99,-99,0.64
2025-01-15 17:36:26,-99,-75,-99,-75,0.64
2025-01-15 17:36:26,0,0,0,0,0.64
2025-01-15 17:36:26,0,15,0,5,0.65
2025-01-15 17:36:27,100,100,37,37,0.65
2025-01-15 17:36:27,100,100,37,37,0.65
2025-01-15 17:36:27,100,100,37,37,0.65
2025-01-15 17:36:27,100,100,37,37,0.65
2025-01-15 17:36:27,100,100,37,37,0.65
2025-01-15 17:36:27,100,100,37,37,0.65
2025-01-15 17:36:27,100,100,36,36,0.65
2025-01-15 17:36:27,100,100,36,36,0.64
2025-01-15 17:36:27,100,100,36,36,0.64
2025-01-15 17:36:27,100,100,34,34,0.64
2025-01-15 17:36:28,100,100,34,34,0.63
2025-01-15 17:36:28,100,100,32,32,0.63
2025-01-15 17:36:28,100,100,30,30,0.62
2025-01-15 17:36:28,100,100,28,28,0.61
2025-01-15 17:36:28,100,100,25,25,0.59
2025-01-15 17:36:28,100,100,25,25,0.59
2025-01-15 17:36:28,100,100,24,24,0.57
2025-01-15 17:36:28,100,100,21,21,0.55
2025-01-15 17:36:28,100,100,18,18,0.54
2025-01-15 17:36:28,100,100,16,16,0.52
2025-01-15 17:36:29,100,100,14,14,0.52
2025-01-15 17:36:29,100,100,12,12,0.50
2025-01-15 17:36:29,100,100,10,10,0.49
2025-01-15 17:36:29,100,100,9,9,0.47
2025-01-15 17:36:29,100,100,8,8,0.46
2025-01-15 17:36:29,100,100,6,6,0.44
2025-01-15 17:36:29,100,100,5,5,0.42
2025-01-15 17:36:29,100,100,5,5,0.40
2025-01-15 17:36:29,100,100,4,4,0.39
2025-01-15 17:36:29,100,100,4,4,0.38
2025-01-15 17:36:30,100,100,3,3,0.37
2025-01-15 17:36:30,100,100,3,3,0.36
2025-01-15 17:36:30,100,100,3,3,0.35
2025-01-15 17:36:30,100,100,2,2,0.33
2025-01-15 17:36:30,100,100,2,2,0.32
2025-01-15 17:36:30,100,100,2,2,0.32
2025-01-15 17:36:30,100,100,1,1,0.31
2025-01-15 17:36:30,100,100,1,1,0.30
2025-01-15 17:36:30,100,100,1,1,0.29
2025-01-15 17:36:31,100,100,1,1,0.29
2025-01-15 17:36:31,100,100,1,1,0.29
2025-01-15 17:36:31,100,100,1,1,0.27
2025-01-15 17:36:31,100,100,1,1,0.27
2025-01-15 17:36:31,100,100,1,1,0.26
2025-01-15 17:36:31,100,100,1,1,0.25
2025-01-15 17:36:31,100,100,1,1,0.25
2025-01-15 17:36:31,100,100,1,1,0.25
2025-01-15 17:36:31,100,100,1,1,0.24
2025-01-15 17:36:31,100,100,1,1,0.24
2025-01-15 17:36:32,100,100,1,1,0.24
2025-01-15 17:36:32,84,59,0,0,0.24
2025-01-15 17:36:32,74,36,0,0,0.24
2025-01-15 17:36:32,59,17,0,0,0.24
2025-01-15 17:36:32,49,9,0,0,0.23
2025-01-15 17:36:32,39,5,0,0,0.23
2025-01-15 17:36:32,30,0,0,0,0.23
2025-01-15 17:36:32,22,0,0,0,0.23
2025-01-15 17:36:32,19,0,0,0,0.22
2025-01-15 17:36:32,7,0,0,0,0.22
2025-01-15 17:36:33,0,0,0,0,0.22
2025-01-15 17:36:33,0,0,0,0,0.22
2025-01-15 17:36:33,-25,-9,0,0,0.21
2025-01-15 17:36:33,-99,-95,-25,-9,0.21
2025-01-15 17:36:33,-99,-99,-99,-95,0.21
2025-01-15 17:36:33,-99,-99,-99,-99,0.21
2025-01-15 17:36:33,-99,-99,-99,-99,0.21
2025-01-15 17:36:33,-99,-99,-99,-99,0.21
2025-01-15 17:36:33,-99,-99,-99,-99,0.22
2025-01-15 17:36:33,-99,-99,-99,-99,0.23
2025-01-15 17:36:34,-99,-99,-99,-99,0.24
2025-01-15 17:36:34,-99,-99,-99,-99,0.26
2025-01-15 17:36:34,-99,-99,-99,-99,0.28
2025-01-15 17:36:34,-99,-99,-99,-99,0.32
2025-01-15 17:36:34,-80,-99,-99,-99,0.36
2025-01-15 17:36:34,-72,-99,-80,-99,0.40
2025-01-15 17:36:34,-73,-99,-72,-99,0.45
2025-01-15 17:36:34,-73,-99,-73,-99,0.49
2025-01-15 17:36:34,-73,-99,-73,-99,0.53
2025-01-15 17:36:34,-10,-69,-73,-99,0.58
2025-01-15 17:36:35,0,0,-10,-69,0.58
2025-01-15 17:36:35,0,0,0,0,0.61
2025-01-15 17:36:35,100,100,0,0,0.66
2025-01-15 17:36:35,100,100,39,39,0.70
2025-01-15 17:36:35,100,100,49,49,0.74
2025-01-15 17:36:35,100,100,59,59,0.77
2025-01-15 17:36:35,100,100,66,66,0.80
2025-01-15 17:36:35,0,0,73,73,0.82
2025-01-15 17:36:35,0,0,0,0,0.84
2025-01-15 17:36:35,52,96,0,0,0.85
2025-01-15 17:36:36,100,100,42,78,0.86
2025-01-15 17:36:36,100,100,83,83,0.87
2025-01-15 17:36:36,100,100,85,85,0.87
2025-01-15 17:36:36,100,100,85,85,0.87
2025-01-15 17:36:36,100,100,84,84,0.87
2025-01-15 17:36:36,0,28,84,84,0.87
2025-01-15 17:36:36,0,0,0,23,0.87
2025-01-15 17:36:36,0,0,0,0,0.87
2025-01-15 17:36:36,0,0,0,0,0.87
2025-01-15 17:36:36,0,24,0,20,0.87
2025-01-15 17:36:37,20,48,16,40,0.87
2025-01-15 17:36:37,26,53,21,44,0.87
2025-01-15 17:36:37,35,57,29,47,0.87
2025-01-15 17:36:37,47,60,39,50,0.86
2025-01-15 17:36:37,50,61,41,50,0.86
2025-01-15 17:36:37,61,63,50,52,0.86
2025-01-15 17:36:37,58,63,47,51,0.85
2025-01-15 17:36:37,59,63,47,51,0.85
2025-01-15 17:36:37,59,64,46,50,0.83
2025-01-15 17:36:37,59,64,44,48,0.82
2025-01-15 17:36:38,59,64,42,46,0.79
2025-01-15 17:36:38,59,64,40,43,0.78
2025-01-15 17:36:38,61,61,38,38,0.76
2025-01-15 17:36:38,62,57,36,33,0.73
2025-01-15 17:36:38,63,56,32,28,0.70
2025-01-15 17:36:38,63,56,28,25,0.68
2025-01-15 17:36:38,63,55,24,21,0.66
2025-01-15 17:36:38,68,47,23,16,0.64
2025-01-15 17:36:38,78,35,26,12,0.61
2025-01-15 17:36:38,78,30,22,8,0.61
2025-01-15 17:36:39,78,28,19,6,0.59
2025-01-15 17:36:39,78,25,16,5,0.57
2025-01-15 17:36:39,73,23,12,4,0.55
2025-01-15 17:36:39,73,18,10,2,0.53
2025-01-15 17:36:39,74,17,9,2,0.51
2025-01-15 17:36:39,74,36,7,3,0.48
2025-01-15 17:36:39,74,48,6,4,0.46
2025-01-15 17:36:39,73,55,5,3,0.44
2025-01-15 17:36:39,73,57,4,3,0.42
2025-01-15 17:36:40,73,58,3,2,0.40
2025-01-15 17:36:40,73,58,2,2,0.38
2025-01-15 17:36:40,73,58,2,2,0.37
2025-01-15 17:36:40,73,58,2,2,0.35
2025-01-15 17:36:40,71,58,2,1,0.34
2025-01-15 17:36:40,71,58,1,1,0.34
2025-01-15 17:36:40,71,59,1,1,0.33
2025-01-15 17:36:40,70,60,1,1,0.31
2025-01-15 17:36:40,70,59,1,1,0.29
2025-01-15 17:36:40,71,60,1,0,0.29
2025-01-15 17:36:41,70,61,0,0,0.28
2025-01-15 17:36:41,70,61,0,0,0.27
2025-01-15 17:36:41,70,61,0,0,0.25
2025-01-15 17:36:41,70,61,0,0,0.24
2025-01-15 17:36:41,70,61,0,0,0.24
2025-01-15 17:36:41,70,61,0,0,0.23
2025-01-15 17:36:41,70,62,0,0,0.22
2025-01-15 17:36:41,70,62,0,0,0.22
2025-01-15 17:36:41,70,62,0,0,0.21
2025-01-15 17:36:41,68,63,0,0,0.21
2025-01-15 17:36:42,67,63,0,0,0.21
2025-01-15 17:36:42,67,64,0,0,0.21
2025-01-15 17:36:42,67,65,0,0,0.20
2025-01-15 17:36:42,67,67,0,0,0.20
2025-01-15 17:36:42,67,68,0,0,0.20
2025-01-15 17:36:42,67,68,0,0,0.19
2025-01-15 17:36:42,67,68,0,0,0.19
2025-01-15 17:36:42,67,69,0,0,0.19
2025-01-15 17:36:42,67,70,0,0,0.19
2025-01-15 17:36:42,67,70,0,0,0.19
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,71,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,70,0,0,0.18
2025-01-15 17:36:43,67,71,0,0,0.17
2025-01-15 17:36:43,50,67,0,0,0.17
2025-01-15 17:36:44,0,25,0,0,0.17
2025-01-15 17:36:44,0,0,0,0,0.17
2025-01-15 17:36:44,0,0,0,0,0.17
2025-01-15 17:36:44,0,0,0,0,0.16
2025-01-15 17:36:44,0,0,0,0,0.16
2025-01-15 17:36:44,-7,0,-7,0,0.16
2025-01-15 17:36:44,-99,-95,-99,-95,0.16
2025-01-15 17:36:44,-99,-99,-99,-99,0.16
2025-01-15 17:36:44,-99,-99,-99,-99,0.16
2025-01-15 17:36:44,-99,-99,-99,-99,0.16
2025-01-15 17:36:45,-99,-99,-99,-99,0.16
2025-01-15 17:36:45,-99,-99,-99,-99,0.17
2025-01-15 17:36:45,0,-99,0,-99,0.18
2025-01-15 17:36:45,0,0,0,0,0.20
2025-01-15 17:36:45,0,0,0,0,0.22
2025-01-15 17:36:45,0,0,0,0,0.23
2025-01-15 17:36:45,15,21,0,0,0.24
2025-01-15 17:36:45,100,100,1,1,0.25
2025-01-15 17:36:45,100,100,1,1,0.26
2025-01-15 17:36:45,0,0,0,0,0.27
2025-01-15 17:36:46,0,0,0,0,0.27
2025-01-15 17:36:46,0,0,0,0,0.27
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.28
2025-01-15 17:36:46,0,0,0,0,0.29
2025-01-15 17:36:46,0,0,0,0,0.29
